Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
306,1313,B,5,H,3,125,38.65,1517.4
306,1313,B,5,H,3,127.5,38.675,1515.3
306,1313,B,5,H,3,130,38.7,1512.6
306,1313,B,5,H,3,132.5,38.725,1510.6
306,1313,B,5,H,3,135,38.75,1509.2
306,1313,B,5,H,3,137.5,38.775,1507.7
306,1313,B,5,H,3,140,38.8,1508.2
306,1313,B,5,H,4,10,39,1517.3
306,1313,B,5,H,4,12.5,39.025,1516
306,1313,B,5,H,4,15,39.05,1511
306,1313,B,5,H,4,17.5,39.075,1511.6
306,1313,B,5,H,4,20,39.1,1516.4
306,1313,B,5,H,4,22.5,39.125,1514.9
306,1313,B,5,H,4,25,39.15,1513.7
306,1313,B,5,H,4,27.5,39.175,1515.2
306,1313,B,5,H,4,30,39.2,1516
306,1313,B,5,H,4,32.5,39.225,1514
306,1313,B,5,H,4,35,39.25,1521.3
306,1313,B,5,H,4,37.5,39.275,1519.8
306,1313,B,5,H,4,40,39.3,1523
306,1313,B,5,H,4,42.5,39.325,1518.7
306,1313,B,5,H,4,45,39.35,1524.3
306,1313,B,5,H,4,47.5,39.375,1524.5
306,1313,B,5,H,4,50,39.4,1524.4
306,1313,B,5,H,4,52.5,39.425,1524.8
306,1313,B,5,H,4,55,39.45,1524.8
306,1313,B,5,H,4,57.5,39.475,1510.7
306,1313,B,5,H,4,60,39.5,1504.5
306,1313,B,5,H,4,62.5,39.525,1503.5
306,1313,B,5,H,4,65,39.55,1513.3
306,1313,B,5,H,4,67.5,39.575,1501.1
306,1313,B,5,H,4,70,39.6,1499.5
306,1313,B,5,H,4,72.5,39.625,1494.1
306,1313,B,5,H,4,75,39.65,1496.7
306,1313,B,5,H,4,77.5,39.675,1497.3
306,1313,B,5,H,4,80,39.7,1497.2
306,1313,B,5,H,4,82.5,39.725,1502.5
306,1313,B,5,H,4,85,39.75,1498.8
306,1313,B,5,H,4,87.5,39.775,1497.6
306,1313,B,5,H,4,90,39.8,1495.4
306,1313,B,5,H,4,92.5,39.825,1493.5
306,1313,B,5,H,4,95,39.85,1492.9
306,1313,B,5,H,4,97.5,39.875,1495.1
306,1313,B,5,H,4,100,39.9,1496.4
306,1313,B,5,H,4,102.5,39.925,1499.7
306,1313,B,5,H,4,105,39.95,1502.2
306,1313,B,5,H,4,107.5,39.975,1500.7
306,1313,B,5,H,4,110,40,1503.9
306,1313,B,5,H,4,112.5,40.025,1502.2
306,1313,B,5,H,4,115,40.05,1504.6
306,1313,B,5,H,4,117.5,40.075,1505.8
306,1313,B,5,H,4,120,40.1,1510.2
306,1313,B,5,H,4,122.5,40.125,1510.5
306,1313,B,5,H,4,125,40.15,1510.6
306,1313,B,5,H,4,127.5,40.175,1509.4
306,1313,B,5,H,4,130,40.2,1509.5
306,1313,B,5,H,4,132.5,40.225,1511
306,1313,B,5,H,4,135,40.25,1510.2
306,1313,B,5,H,4,137.5,40.275,1509
306,1313,B,5,H,4,140,40.3,1505.3
306,1313,B,5,H,4,142.5,40.325,1505.3
306,1313,B,5,H,5,10,40.5,1516.7
306,1313,B,5,H,5,12.5,40.525,1513.1
306,1313,B,5,H,5,15,40.55,1508.9
306,1313,B,5,H,5,17.5,40.575,1510.2
306,1313,B,5,H,5,20,40.6,1505.6
306,1313,B,5,H,5,22.5,40.625,1504.7
306,1313,B,5,H,5,25,40.65,1505.5
306,1313,B,5,H,5,27.5,40.675,1505
306,1313,B,5,H,5,30,40.7,1507.3
306,1313,B,5,H,5,32.5,40.725,1507.9
306,1313,B,5,H,5,35,40.75,1506.7
306,1313,B,5,H,5,37.5,40.775,1503.9
306,1313,B,5,H,5,40,40.8,1505
306,1313,B,5,H,5,42.5,40.825,1508.2
306,1313,B,5,H,5,45,40.85,1507.7
306,1313,B,5,H,5,47.5,40.875,1512.5
306,1313,B,5,H,5,52.5,40.925,1511.9
306,1313,B,5,H,5,55,40.95,1510.2
306,1313,B,5,H,5,57.5,40.975,1507.6
306,1313,B,5,H,5,60,41,1511.3
306,1313,B,5,H,5,62.5,41.025,1516.4
306,1313,B,5,H,5,65,41.05,1511.7
306,1313,B,5,H,5,67.5,41.075,1507.9
306,1313,B,5,H,5,70,41.1,1512
306,1313,B,5,H,5,72.5,41.125,1513.6
306,1313,B,5,H,5,75,41.15,1513
306,1313,B,5,H,5,77.5,41.175,1507.1
306,1313,B,5,H,5,80,41.2,1514.1
306,1313,B,5,H,5,82.5,41.225,1509.8
306,1313,B,5,H,5,85,41.25,1509.9
306,1313,B,5,H,5,87.5,41.275,1510.7
306,1313,B,5,H,5,90,41.3,1510.2
306,1313,B,5,H,5,92.5,41.325,1509.3
306,1313,B,5,H,5,95,41.35,1509
306,1313,B,5,H,5,97.5,41.375,1509.6
306,1313,B,5,H,5,100,41.4,1512.8
306,1313,B,5,H,5,102.5,41.425,1510.2
306,1313,B,5,H,5,105,41.45,1510.4
306,1313,B,5,H,5,107.5,41.475,1507.1
306,1313,B,5,H,5,110,41.5,1508.9
306,1313,B,5,H,5,112.5,41.525,1515.8
306,1313,B,5,H,5,115,41.55,1513.4
306,1313,B,5,H,5,117.5,41.575,1516.5
306,1313,B,5,H,5,120,41.6,1515.3
306,1313,B,5,H,5,122.5,41.625,1519.4
306,1313,B,5,H,5,125,41.65,1516.1
306,1313,B,5,H,5,127.5,41.675,1514.1
306,1313,B,5,H,5,130,41.7,1513.6
306,1313,B,5,H,5,132.5,41.725,1509.7
306,1313,B,5,H,5,135,41.75,1511.4
306,1313,B,5,H,5,137.5,41.775,1511
306,1313,B,5,H,5,140,41.8,1511.8
306,1313,B,5,H,5,142.5,41.825,1509.3
306,1313,B,5,H,6,10,42,1516
306,1313,B,5,H,6,12.5,42.025,1516.4
306,1313,B,5,H,6,15,42.05,1515.2
306,1313,B,5,H,6,17.5,42.075,1516.6
306,1313,B,5,H,6,20,42.1,1515.4
306,1313,B,5,H,6,22.5,42.125,1516.6
306,1313,B,5,H,6,25,42.15,1515.5
306,1313,B,5,H,6,27.5,42.175,1517.4
306,1313,B,5,H,6,30,42.2,1514.9
306,1313,B,5,H,6,32.5,42.225,1515.9
306,1313,B,5,H,6,35,42.25,1516.8
306,1313,B,5,H,6,37.5,42.275,1513.1
306,1313,B,5,H,6,42.5,42.325,1515.1
306,1313,B,5,H,6,45,42.35,1514.5
306,1313,B,5,H,6,47.5,42.375,1510.6
306,1313,B,5,H,6,50,42.4,1513.4
306,1313,B,5,H,6,52.5,42.425,1513.6
306,1313,B,5,H,6,55,42.45,1512.3
306,1313,B,5,H,6,57.5,42.475,1512.2
306,1313,B,5,H,6,60,42.5,1512.7
306,1313,B,5,H,6,62.5,42.525,1510.4
306,1313,B,5,H,6,65,42.55,1509.6
306,1313,B,5,H,6,67.5,42.575,1511.5
306,1313,B,5,H,6,70,42.6,1511.6
306,1313,B,5,H,6,72.5,42.625,1513.2
306,1313,B,5,H,6,75,42.65,1512.7
306,1313,B,5,H,6,77.5,42.675,1511.4
306,1313,B,5,H,6,80,42.7,1514
306,1313,B,5,H,6,82.5,42.725,1514.5
306,1313,B,5,H,6,85,42.75,1512.6
306,1313,B,5,H,6,87.5,42.775,1512.2
306,1313,B,5,H,6,90,42.8,1511.3
306,1313,B,5,H,6,92.5,42.825,1509.7
306,1313,B,5,H,6,95,42.85,1511.7
306,1313,B,5,H,6,97.5,42.875,1512.3
306,1313,B,5,H,6,100,42.9,1512
306,1313,B,5,H,6,102.5,42.925,1511.3
306,1313,B,5,H,6,105,42.95,1515
306,1313,B,5,H,6,107.5,42.975,1515.9
306,1313,B,5,H,6,110,43,1515.2
306,1313,B,5,H,6,112.5,43.025,1517.5
306,1313,B,5,H,6,115,43.05,1509.5
306,1313,B,5,H,6,117.5,43.075,1507.3
306,1313,B,5,H,6,120,43.1,1509.4
306,1313,B,5,H,6,125,43.15,1513.5
306,1313,B,5,H,6,127.5,43.175,1508.2
306,1313,B,5,H,6,130,43.2,1508.6
306,1313,B,5,H,6,132.5,43.225,1507.1
306,1313,B,5,H,6,135,43.25,1507.4
306,1313,B,5,H,6,137.5,43.275,1506.8
306,1313,B,5,H,6,140,43.3,1507.6
306,1313,B,5,H,6,142.5,43.325,1504
306,1313,B,5,H,6,147.5,43.375,1527
306,1313,B,5,H,7,10,43.5,1515.9
306,1313,B,5,H,7,12.5,43.525,1514.3
306,1313,B,5,H,7,15,43.55,1513.8
306,1313,B,5,H,7,17.5,43.575,1512.3
306,1313,B,5,H,7,20,43.6,1507.3
306,1313,B,5,H,7,22.5,43.625,1509.4
306,1313,B,5,H,7,25,43.65,1510.2
306,1313,B,5,H,7,27.5,43.675,1509
306,1313,B,5,H,7,30,43.7,1507.8
306,1313,B,5,H,7,32.5,43.725,1509.5
306,1313,B,5,H,7,35,43.75,1509.9
306,1313,B,5,H,7,37.5,43.775,1510.7
306,1313,B,5,H,7,40,43.8,1510.7
306,1313,B,5,H,7,42.5,43.825,1508.9
306,1313,B,5,H,7,45,43.85,1508.6
306,1313,B,5,H,7,47.5,43.875,1511.3
306,1313,B,5,H,7,50,43.9,1508.7
306,1313,B,6,H,1,117.5,45.075,1514.3
306,1313,B,6,H,2,60,46,1517.8
306,1313,B,6,H,2,75,46.15,1522.9
306,1313,B,6,H,2,77.5,46.175,1519.4
306,1313,B,6,H,2,80,46.2,1518.4
306,1313,B,6,H,2,82.5,46.225,1519.5
306,1313,B,6,H,2,85,46.25,1515.2
306,1313,B,6,H,2,87.5,46.275,1512.2
306,1313,B,6,H,2,90,46.3,1509.9
306,1313,B,6,H,2,92.5,46.325,1510.6
306,1313,B,6,H,2,95,46.35,1508.6
306,1313,B,6,H,2,97.5,46.375,1515.6
306,1313,B,6,H,2,100,46.4,1513.4
306,1313,B,6,H,2,105,46.45,1523.4
306,1313,B,6,H,2,110,46.5,1518.6
306,1313,B,6,H,2,112.5,46.525,1520.3
306,1313,B,6,H,2,115,46.55,1521
306,1313,B,6,H,2,117.5,46.575,1517.3
306,1313,B,6,H,2,120,46.6,1517.9
306,1313,B,6,H,2,122.5,46.625,1518.8
306,1313,B,6,H,2,125,46.65,1520.5
306,1313,B,6,H,2,127.5,46.675,1520.4
306,1313,B,6,H,2,130,46.7,1522.8
306,1313,B,6,H,2,132.5,46.725,1521.7
306,1313,B,6,H,2,135,46.75,1529.6
306,1313,B,6,H,2,137.5,46.775,1522.4
306,1313,B,6,H,2,140,46.8,1508.9
306,1313,B,6,H,2,142.5,46.825,1514
306,1313,B,6,H,3,12.5,47.025,1512.6
306,1313,B,6,H,3,15,47.05,1517.5
306,1313,B,6,H,3,27.5,47.175,1523.5
306,1313,B,6,H,3,32.5,47.225,1517.8
306,1313,B,6,H,3,35,47.25,1518
306,1313,B,6,H,3,37.5,47.275,1513
306,1313,B,6,H,3,40,47.3,1509.8
306,1313,B,6,H,3,42.5,47.325,1507.1
306,1313,B,6,H,3,45,47.35,1508.6
306,1313,B,6,H,3,55,47.45,1523.9
306,1313,B,6,H,3,57.5,47.475,1523.4
306,1313,B,6,H,3,60,47.5,1522.1
306,1313,B,6,H,3,70,47.6,1526.4
306,1313,B,6,H,3,75,47.65,1519.9
306,1313,B,6,H,3,77.5,47.675,1523.8
306,1313,B,6,H,3,80,47.7,1522.3
306,1313,B,6,H,3,85,47.75,1521.2
306,1313,B,6,H,3,90,47.8,1518
306,1313,B,6,H,3,92.5,47.825,1521.2
306,1313,B,6,H,3,95,47.85,1524.7
306,1313,B,6,H,3,97.5,47.875,1524.6
306,1313,B,6,H,3,100,47.9,1520.4
306,1313,B,6,H,3,102.5,47.925,1523
306,1313,B,6,H,3,105,47.95,1519.4
306,1313,B,6,H,3,110,48,1523.7
306,1313,B,6,H,3,112.5,48.025,1522.2
306,1313,B,6,H,3,115,48.05,1518.9
306,1313,B,6,H,3,117.5,48.075,1521.9
306,1313,B,6,H,3,120,48.1,1521.8
306,1313,B,6,H,3,122.5,48.125,1523
306,1313,B,6,H,3,125,48.15,1527.2
306,1313,B,6,H,3,127.5,48.175,1524.4
306,1313,B,6,H,3,130,48.2,1523.2
306,1313,B,6,H,3,132.5,48.225,1522.2
306,1313,B,6,H,3,135,48.25,1526.2
306,1313,B,6,H,3,137.5,48.275,1523
306,1313,B,6,H,3,140,48.3,1527.4
306,1313,B,6,H,4,17.5,48.575,1521.9
306,1313,B,6,H,4,20,48.6,1520.9
306,1313,B,6,H,4,22.5,48.625,1518.4
306,1313,B,6,H,4,25,48.65,1523
306,1313,B,6,H,4,27.5,48.675,1519
306,1313,B,6,H,4,30,48.7,1516.8
306,1313,B,6,H,4,32.5,48.725,1513.8
306,1313,B,6,H,4,35,48.75,1518.2
306,1313,B,6,H,4,37.5,48.775,1514.3
306,1313,B,6,H,4,40,48.8,1512.8
306,1313,B,6,H,4,42.5,48.825,1513.6
306,1313,B,6,H,4,45,48.85,1515.7
306,1313,B,6,H,4,47.5,48.875,1513.7
306,1313,B,6,H,4,50,48.9,1513.1
306,1313,B,6,H,4,55,48.95,1515.2
306,1313,B,6,H,4,57.5,48.975,1515.3
306,1313,B,6,H,4,60,49,1515.8
306,1313,B,6,H,4,65,49.05,1523.6
306,1313,B,6,H,4,67.5,49.075,1520.1
306,1313,B,6,H,4,70,49.1,1513.8
306,1313,B,6,H,4,72.5,49.125,1511.2
306,1313,B,6,H,4,75,49.15,1509.9
306,1313,B,6,H,4,77.5,49.175,1509.9
306,1313,B,6,H,4,80,49.2,1514.1
306,1313,B,6,H,4,82.5,49.225,1509.8
306,1313,B,6,H,4,85,49.25,1513.5
306,1313,B,6,H,4,87.5,49.275,1511.9
306,1313,B,6,H,4,90,49.3,1512.8
306,1313,B,6,H,4,92.5,49.325,1509.2
306,1313,B,6,H,4,95,49.35,1509.5
306,1313,B,6,H,4,97.5,49.375,1510.6
306,1313,B,6,H,4,100,49.4,1509.5
306,1313,B,6,H,4,102.5,49.425,1508.7
306,1313,B,6,H,4,105,49.45,1509.2
306,1313,B,6,H,4,107.5,49.475,1511.2
306,1313,B,6,H,4,110,49.5,1512.1
306,1313,B,6,H,4,112.5,49.525,1513.3
306,1313,B,6,H,4,115,49.55,1511.4
306,1313,B,6,H,4,117.5,49.575,1509.1
306,1313,B,6,H,4,120,49.6,1512.6
306,1313,B,6,H,4,122.5,49.625,1514.6
306,1313,B,6,H,4,125,49.65,1518.5
306,1313,B,6,H,4,127.5,49.675,1515.3
306,1313,B,6,H,4,130,49.7,1519.5
306,1313,B,6,H,4,132.5,49.725,1518.2
306,1313,B,6,H,4,135,49.75,1520.2
306,1313,B,6,H,4,137.5,49.775,1518.9
306,1313,B,6,H,4,140,49.8,1517.4
306,1313,B,6,H,4,142.5,49.825,1517
306,1313,B,6,H,5,15,50.05,1509.7
306,1313,B,6,H,5,17.5,50.075,1507.1
306,1313,B,6,H,5,20,50.1,1508.3
306,1313,B,6,H,5,22.5,50.125,1509.2
306,1313,B,6,H,5,25,50.15,1508.1
306,1313,B,6,H,5,27.5,50.175,1506.6
306,1313,B,6,H,5,30,50.2,1508.7
306,1313,B,6,H,5,32.5,50.225,1511.2
306,1313,B,6,H,5,35,50.25,1511.8
306,1313,B,6,H,5,37.5,50.275,1505.9
306,1313,B,6,H,5,40,50.3,1508.7
306,1313,B,6,H,5,42.5,50.325,1510.2
306,1313,B,6,H,5,45,50.35,1519.4
306,1313,B,6,H,5,47.5,50.375,1520.6
306,1313,B,6,H,5,50,50.4,1516.6
306,1313,B,6,H,5,52.5,50.425,1517.1
306,1313,B,6,H,5,55,50.45,1517.6
306,1313,B,6,H,5,57.5,50.475,1516.3
306,1313,B,6,H,5,60,50.5,1516.2
306,1313,B,6,H,5,62.5,50.525,1513.5
306,1313,B,6,H,5,65,50.55,1514.4
306,1313,B,6,H,5,67.5,50.575,1512.8
306,1313,B,6,H,5,70,50.6,1510.1
306,1313,B,6,H,5,72.5,50.625,1504.2
306,1313,B,6,H,5,75,50.65,1517.8
306,1313,B,6,H,5,77.5,50.675,1504.4
306,1313,B,6,H,5,80,50.7,1502.8
306,1313,B,6,H,5,82.5,50.725,1506.1
306,1313,B,6,H,5,85,50.75,1509
306,1313,B,6,H,5,87.5,50.775,1511.3
306,1313,B,6,H,5,90,50.8,1520.2
306,1313,B,6,H,5,92.5,50.825,1519.6
306,1313,B,6,H,5,97.5,50.875,1521.7
306,1313,B,6,H,5,100,50.9,1523.1
306,1313,B,6,H,5,102.5,50.925,1517.8
306,1313,B,6,H,5,105,50.95,1511
306,1313,B,6,H,5,107.5,50.975,1514.6
306,1313,B,6,H,5,110,51,1515.4
306,1313,B,6,H,5,112.5,51.025,1519.5
306,1313,B,6,H,5,115,51.05,1518.8
306,1313,B,6,H,5,117.5,51.075,1516.9
306,1313,B,6,H,5,120,51.1,1518.1
306,1313,B,6,H,5,122.5,51.125,1517.2
306,1313,B,6,H,5,125,51.15,1516.1
306,1313,B,6,H,5,127.5,51.175,1515
306,1313,B,6,H,5,130,51.2,1514.6
306,1313,B,6,H,5,132.5,51.225,1513.7
306,1313,B,6,H,5,135,51.25,1514
306,1313,B,6,H,5,137.5,51.275,1512.2
306,1313,B,6,H,5,140,51.3,1516.2
306,1313,B,6,H,6,12.5,51.525,1523.3
306,1313,B,6,H,6,15,51.55,1521.5
306,1313,B,6,H,6,17.5,51.575,1520.5
306,1313,B,6,H,6,20,51.6,1518.8
306,1313,B,6,H,6,22.5,51.625,1521.6
306,1313,B,6,H,6,25,51.65,1523.3
306,1313,B,6,H,6,27.5,51.675,1522.5
306,1313,B,6,H,6,30,51.7,1523.6
306,1313,B,6,H,6,32.5,51.725,1522.5
306,1313,B,6,H,6,35,51.75,1521.4
306,1313,B,6,H,6,37.5,51.775,1521.5
306,1313,B,6,H,6,40,51.8,1521.9
306,1313,B,6,H,6,42.5,51.825,1524.4
306,1313,B,6,H,6,45,51.85,1526.3
306,1313,B,6,H,6,47.5,51.875,1526.9
306,1313,B,6,H,6,50,51.9,1527.8
306,1313,B,6,H,6,55,51.95,1526.7
306,1313,B,6,H,6,57.5,51.975,1532
306,1313,B,6,H,6,60,52,1529.8
306,1313,B,6,H,6,62.5,52.025,1532.8
306,1313,B,6,H,6,65,52.05,1530.2
306,1313,B,6,H,6,70,52.1,1535.5
306,1313,B,6,H,6,72.5,52.125,1536.3
306,1313,B,6,H,6,75,52.15,1537
306,1313,B,6,H,6,80,52.2,1531.1
306,1313,B,6,H,6,82.5,52.225,1529.9
306,1313,B,6,H,6,85,52.25,1527.1
306,1313,B,6,H,6,87.5,52.275,1524.7
306,1313,B,6,H,6,90,52.3,1521.8
306,1313,B,6,H,6,92.5,52.325,1533.5
306,1313,B,6,H,6,95,52.35,1530.8
306,1313,B,6,H,6,100,52.4,1527
306,1313,B,6,H,6,102.5,52.425,1525.2
306,1313,B,6,H,6,105,52.45,1513.1
306,1313,B,6,H,6,107.5,52.475,1507.6
306,1313,B,6,H,6,110,52.5,1506.4
306,1313,B,6,H,6,112.5,52.525,1501.7
306,1313,B,6,H,6,115,52.55,1496.6
306,1313,B,6,H,6,117.5,52.575,1496.8
306,1313,B,6,H,6,120,52.6,1498.8
306,1313,B,6,H,6,122.5,52.625,1496.2
306,1313,B,6,H,6,125,52.65,1496.4
306,1313,B,6,H,6,127.5,52.675,1498.1
306,1313,B,6,H,6,130,52.7,1494.6
306,1313,B,6,H,6,132.5,52.725,1497.6
306,1313,B,6,H,6,135,52.75,1504.3
306,1313,B,6,H,6,137.5,52.775,1515.2
306,1313,B,6,H,6,142.5,52.825,1513.5
306,1313,B,6,H,7,10,53,1526.6
306,1313,B,6,H,7,12.5,53.025,1525.6
306,1313,B,6,H,7,15,53.05,1526.1
306,1313,B,6,H,7,17.5,53.075,1526.6
306,1313,B,6,H,7,20,53.1,1521.7
306,1313,B,6,H,7,22.5,53.125,1519.8
306,1313,B,6,H,7,25,53.15,1531
306,1313,B,6,H,7,27.5,53.175,1525.4
306,1313,B,6,H,7,30,53.2,1522.3
306,1313,B,6,H,7,32.5,53.225,1528.6
306,1313,B,6,H,7,35,53.25,1521.5
306,1313,B,6,H,7,37.5,53.275,1523.9
306,1313,B,6,H,7,40,53.3,1523.1
306,1313,B,6,H,7,47.5,53.375,1513.6
306,1313,B,6,H,7,52.5,53.425,1513.3
306,1313,B,6,H,7,55,53.45,1514.5
306,1313,B,6,H,7,57.5,53.475,1513.1
306,1313,B,6,H,7,60,53.5,1514.9
306,1313,B,6,H,7,62.5,53.525,1517.2
306,1313,B,6,H,7,65,53.55,1520.8
306,1313,B,6,H,7,67.5,53.575,1520.5
306,1313,B,6,H,7,70,53.6,1516.5
306,1313,B,6,H,7,72.5,53.625,1519.3
306,1313,B,6,H,7,75,53.65,1516.1
306,1313,B,6,H,7,77.5,53.675,1518.1
306,1313,B,7,H,1,32.5,53.725,1515.9
306,1313,B,7,H,1,35,53.75,1517.1
306,1313,B,7,H,1,37.5,53.775,1520.9
306,1313,B,7,H,1,40,53.8,1521.8
306,1313,B,7,H,1,42.5,53.825,1522.3
306,1313,B,7,H,1,45,53.85,1524
306,1313,B,7,H,1,47.5,53.875,1524.8
306,1313,B,7,H,1,50,53.9,1524.2
306,1313,B,7,H,1,52.5,53.925,1524
306,1313,B,7,H,1,55,53.95,1520.6
306,1313,B,7,H,1,57.5,53.975,1519.6
306,1313,B,7,H,1,60,54,1519.4
306,1313,B,7,H,1,62.5,54.025,1517
306,1313,B,7,H,1,65,54.05,1520.7
306,1313,B,7,H,1,67.5,54.075,1522.2
306,1313,B,7,H,1,72.5,54.125,1524.6
306,1313,B,7,H,1,80,54.2,1520.3
306,1313,B,7,H,1,82.5,54.225,1519.3
306,1313,B,7,H,1,85,54.25,1521.9
306,1313,B,7,H,1,87.5,54.275,1526.4
306,1313,B,7,H,1,90,54.3,1535.9
306,1313,B,7,H,1,92.5,54.325,1515.2
306,1313,B,7,H,1,95,54.35,1510.2
306,1313,B,7,H,1,97.5,54.375,1512.1
306,1313,B,7,H,1,100,54.4,1510.3
306,1313,B,7,H,1,102.5,54.425,1509.9
306,1313,B,7,H,1,105,54.45,1510.8
306,1313,B,7,H,1,107.5,54.475,1510.6
306,1313,B,7,H,1,110,54.5,1510.5
306,1313,B,7,H,1,117.5,54.575,1511.9
306,1313,B,7,H,1,120,54.6,1513.1
306,1313,B,7,H,1,122.5,54.625,1513.3
306,1313,B,7,H,1,125,54.65,1508.7
306,1313,B,7,H,1,127.5,54.675,1509.7
306,1313,B,7,H,1,130,54.7,1510
306,1313,B,7,H,1,132.5,54.725,1507.8
306,1313,B,7,H,1,135,54.75,1502.6
306,1313,B,7,H,1,137.5,54.775,1507.2
306,1313,B,7,H,1,142.5,54.825,1498.3
306,1313,B,7,H,2,10,55,1508.5
306,1313,B,7,H,2,12.5,55.025,1512.4
306,1313,B,7,H,2,15,55.05,1512
306,1313,B,7,H,2,17.5,55.075,1503.3
306,1313,B,7,H,2,20,55.1,1503.4
306,1313,B,7,H,2,22.5,55.125,1507.6
306,1313,B,7,H,2,25,55.15,1506.1
306,1313,B,7,H,2,27.5,55.175,1499
306,1313,B,7,H,2,30,55.2,1500.5
306,1313,B,7,H,2,32.5,55.225,1504.4
306,1313,B,7,H,2,35,55.25,1498.4
306,1313,B,7,H,2,37.5,55.275,1495.3
306,1313,B,7,H,2,40,55.3,1500.6
306,1313,B,7,H,2,42.5,55.325,1500.8
306,1313,B,7,H,2,45,55.35,1497.9
306,1313,B,7,H,2,47.5,55.375,1508.6
306,1313,B,7,H,2,55,55.45,1513.6
306,1313,B,7,H,2,57.5,55.475,1514.4
306,1313,B,7,H,2,70,55.6,1517.7
306,1313,B,7,H,2,72.5,55.625,1513
306,1313,B,7,H,2,75,55.65,1516.9
306,1313,B,7,H,2,77.5,55.675,1516.8
306,1313,B,7,H,2,85,55.75,1519.4
306,1313,B,7,H,2,87.5,55.775,1518.7
306,1313,B,7,H,2,100,55.9,1523.2
306,1313,B,7,H,2,117.5,56.075,1521.2
306,1313,B,7,H,2,120,56.1,1519.8
306,1313,B,7,H,2,122.5,56.125,1523.7
306,1313,B,7,H,2,125,56.15,1524.3
306,1313,B,7,H,2,130,56.2,1517.7
306,1313,B,7,H,2,132.5,56.225,1520.1
306,1313,B,7,H,2,137.5,56.275,1523.6
306,1313,B,7,H,3,25,56.65,1521.8
306,1313,B,7,H,3,60,57,1516.6
306,1313,B,7,H,3,70,57.1,1517
306,1313,B,7,H,3,97.5,57.375,1518.2
306,1313,B,7,H,6,22.5,61.125,1505
306,1313,B,7,H,6,25,61.15,1509.6
306,1313,B,7,H,6,27.5,61.175,1514.2
306,1313,B,7,H,6,30,61.2,1512.2
306,1313,B,7,H,6,32.5,61.225,1514.9
306,1313,B,7,H,6,35,61.25,1516.5
306,1313,B,7,H,6,37.5,61.275,1514.1
306,1313,B,7,H,6,45,61.35,1523.7
306,1313,B,7,H,6,47.5,61.375,1524.5
306,1313,B,7,H,6,50,61.4,1524.8
306,1313,B,7,H,6,55,61.45,1522
306,1313,B,7,H,6,57.5,61.475,1521.2
306,1313,B,7,H,6,60,61.5,1522.8
306,1313,B,7,H,6,62.5,61.525,1519.8
306,1313,B,7,H,6,65,61.55,1522.1
306,1313,B,7,H,6,67.5,61.575,1522.4
306,1313,B,7,H,6,70,61.6,1524.1
306,1313,B,7,H,6,72.5,61.625,1520.9
306,1313,B,7,H,6,75,61.65,1523.9
306,1313,B,7,H,6,77.5,61.675,1521.6
306,1313,B,7,H,6,80,61.7,1522
306,1313,B,7,H,6,82.5,61.725,1523.8
306,1313,B,7,H,6,85,61.75,1522.7
306,1313,B,7,H,6,87.5,61.775,1520.7
306,1313,B,7,H,6,90,61.8,1519.4
306,1313,B,7,H,6,92.5,61.825,1520.5
306,1313,B,7,H,6,95,61.85,1518.2
306,1313,B,7,H,6,97.5,61.875,1523
306,1313,B,7,H,6,100,61.9,1521.4
306,1313,B,7,H,6,102.5,61.925,1519.3
306,1313,B,7,H,6,105,61.95,1520.5
306,1313,B,7,H,6,107.5,61.975,1520.9
306,1313,B,7,H,6,110,62,1523.6
306,1313,B,7,H,6,112.5,62.025,1523.5
306,1313,B,7,H,6,115,62.05,1523.6
306,1313,B,7,H,6,117.5,62.075,1522.1
306,1313,B,7,H,6,120,62.1,1525
306,1313,B,7,H,6,122.5,62.125,1524.6
306,1313,B,7,H,6,125,62.15,1527.1
306,1313,B,7,H,6,127.5,62.175,1528.3
306,1313,B,7,H,6,130,62.2,1527.9
306,1313,B,7,H,6,132.5,62.225,1529.2
306,1313,B,7,H,6,135,62.25,1528.8
306,1313,B,7,H,6,137.5,62.275,1529.3
306,1313,B,7,H,6,140,62.3,1531.2
306,1313,B,7,H,7,10,62.5,1530.6
306,1313,B,7,H,7,12.5,62.525,1517.8
306,1313,B,7,H,7,15,62.55,1515.1
306,1313,B,7,H,7,17.5,62.575,1520.9
306,1313,B,7,H,7,20,62.6,1513.3
306,1313,B,7,H,7,22.5,62.625,1518.5
306,1313,B,7,H,7,25,62.65,1511.5
306,1313,B,7,H,7,27.5,62.675,1512.5
306,1313,B,7,H,7,30,62.7,1510.7
306,1313,B,7,H,7,32.5,62.725,1505.8
306,1313,B,7,H,7,35,62.75,1511.3
306,1313,B,7,H,7,37.5,62.775,1514.3
306,1313,B,7,H,7,40,62.8,1511.6
306,1313,B,7,H,7,42.5,62.825,1512
306,1313,B,8,H,1,20,63.1,1524.4
306,1313,B,8,H,1,22.5,63.125,1511.4
306,1313,B,8,H,1,25,63.15,1512
306,1313,B,8,H,1,27.5,63.175,1507.7
306,1313,B,8,H,1,30,63.2,1506.4
306,1313,B,8,H,1,32.5,63.225,1505.3
306,1313,B,8,H,1,35,63.25,1502.5
306,1313,B,8,H,1,37.5,63.275,1505.4
306,1313,B,8,H,1,40,63.3,1503.7
